Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
2962,CA-2018-143665,2018-04-26,2018-05-01,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98115.0,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,39.28
2963,CA-2018-137428,2018-12-16,2018-12-21,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054.0,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",81.568
2964,CA-2018-137428,2018-12-16,2018-12-21,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054.0,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184
2965,CA-2018-137428,2018-12-16,2018-12-21,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054.0,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,24.32
2966,CA-2018-137428,2018-12-16,2018-12-21,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054.0,West,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96
2967,CA-2015-162866,2015-12-27,2015-12-31,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Skokie,Illinois,60076.0,Central,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,32.952
2968,CA-2015-162866,2015-12-27,2015-12-31,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Skokie,Illinois,60076.0,Central,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,30.016
2969,CA-2018-167941,2018-11-06,2018-11-09,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",499.584
2970,CA-2018-167941,2018-11-06,2018-11-09,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,31.104
2971,CA-2018-167941,2018-11-06,2018-11-09,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,13.272
2972,CA-2018-167941,2018-11-06,2018-11-09,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314.0,South,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",28.272
2973,CA-2018-167941,2018-11-06,2018-11-09,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,259.136
2974,CA-2018-111808,2018-12-16,2018-12-20,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,10.8
2975,CA-2016-137512,2016-05-07,2016-05-12,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Allen,Texas,75002.0,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,244.006
2976,CA-2016-137512,2016-05-07,2016-05-12,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Allen,Texas,75002.0,Central,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,15.936
2977,CA-2018-139773,2018-12-04,2018-12-04,Same Day,DV-13045,Darrin Van Huff,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",188.552
2978,CA-2018-134607,2018-10-03,2018-10-08,Second Class,HL-15040,Hunter Lopez,Consumer,United States,Rochester,New York,14609.0,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58
2979,CA-2015-109232,2015-01-13,2015-01-16,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,Mount Pleasant,South Carolina,29464.0,South,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,545.94
2980,CA-2016-139850,2016-06-12,2016-06-17,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,20.736
2981,CA-2016-139850,2016-06-12,2016-06-17,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",43.296
