Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
7872,CA-2017-101672,2017-10-03,2017-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630.0,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16
7873,CA-2017-101672,2017-10-03,2017-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630.0,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.136
7874,CA-2017-101672,2017-10-03,2017-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630.0,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56
7875,CA-2017-101672,2017-10-03,2017-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630.0,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82
7876,CA-2018-168403,2018-09-09,2018-09-15,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206.0,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,31.104
7877,CA-2018-168403,2018-09-09,2018-09-15,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206.0,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,11.176
7878,CA-2016-148705,2016-03-12,2016-03-18,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,5.04
7879,CA-2017-160241,2017-11-29,2017-12-04,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Aurora,Illinois,60505.0,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242.176
7880,CA-2017-155747,2017-06-14,2017-06-21,Standard Class,JS-15685,Jim Sink,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,337.176
7881,CA-2018-118017,2018-12-03,2018-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,13.344
7882,CA-2018-118017,2018-12-03,2018-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,76.752
7883,CA-2018-118017,2018-12-03,2018-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,102.336
7884,CA-2018-118017,2018-12-03,2018-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",10.32
7885,CA-2018-118017,2018-12-03,2018-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",47.32
7886,CA-2018-118017,2018-12-03,2018-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,23.376
7887,CA-2018-118017,2018-12-03,2018-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72
7888,CA-2018-118017,2018-12-03,2018-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192
7889,CA-2017-113117,2017-08-16,2017-08-22,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Davis,California,95616.0,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,32.4
7890,CA-2017-148684,2017-12-25,2017-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701.0,South,OFF-AR-10003811,Office Supplies,Art,Newell 327,19.89
7891,CA-2017-148684,2017-12-25,2017-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701.0,South,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,399.98
7892,CA-2017-148684,2017-12-25,2017-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701.0,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",343.85
